340.000,-97.00
340.893,-98.00
341.786,-99.00
342.679,-98.00
343.571,-98.00
344.464,-97.00
345.357,-96.00
346.250,-97.00
347.143,-98.00
348.036,-99.00
348.929,-97.00
349.821,-97.00
350.714,-98.00
351.607,-98.00
352.500,-97.00
353.393,-98.00
354.286,-99.00
355.179,-100.00
356.071,-100.00
356.964,-99.00
357.857,-100.00
358.750,-100.00
359.643,-100.00
360.536,-100.00
361.429,-100.00
362.321,-101.00
363.214,-85.00
364.107,-86.00
365.000,-102.00
365.893,-101.00
366.786,-97.00
367.679,-96.00
368.571,-102.00
369.464,-102.00
370.357,-103.00
371.250,-102.00
372.143,-102.00
373.036,-103.00
373.929,-101.00
374.821,-100.00
375.714,-103.00
376.607,-102.00
377.500,-102.00
378.393,-102.00
379.286,-103.00
380.179,-103.00
381.071,-102.00
381.964,-103.00
382.857,-103.00
383.750,-103.00
384.643,-103.00
385.536,-104.00
386.429,-104.00
387.321,-83.00
388.214,-83.00
389.107,-87.00
390.000,-103.00
390.893,-103.00
391.786,-103.00
392.679,-105.00
393.571,-102.00
394.464,-105.00
395.357,-104.00
396.250,-104.00
397.143,-105.00
398.036,-105.00
398.928,-104.00
399.821,-105.00
400.714,-104.00
401.607,-105.00
402.500,-102.00
403.393,-105.00
404.286,-104.00
405.178,-105.00
406.071,-105.00
406.964,-102.00
407.857,-105.00
408.750,-105.00
409.643,-104.00
410.536,-105.00
411.428,-104.00
412.321,-105.00
413.214,-104.00
414.107,-104.00
415.000,-104.00
415.893,-105.00
416.786,-105.00
417.678,-104.00
418.571,-78.00
419.464,-79.00
420.357,-79.00
421.250,-80.00
422.143,-105.00
423.036,-105.00
423.928,-105.00
424.821,-105.00
425.714,-105.00
426.607,-105.00
427.500,-104.00
428.393,-104.00
429.286,-103.00
430.178,-104.00
431.071,-103.00
431.964,-104.00
432.857,-105.00
433.750,-104.00
434.643,-105.00
435.536,-106.00
436.428,-104.00
437.321,-105.00
438.214,-105.00
439.107,-105.00
